phase,control,rounds,job_id,panel,keys_completed,trials,alpha_hex_text,delta_hex_text,alpha_description,delta_description,value_score,mean_returned_hw,mean_hw_theoretical_z,mean_hw_key_t,mean_hw_key_p,mean_hw_between_key_sd,mean_hw_key_ci_lower,mean_hw_key_ci_upper,mean_hw_bootstrap_ci_lower,mean_hw_bootstrap_ci_upper,mean_returned_active_bytes,mean_active_theoretical_z,mean_active_key_t,mean_active_key_p,mean_active_between_key_sd,mean_active_key_ci_lower,mean_active_key_ci_upper,mean_active_bootstrap_ci_lower,mean_active_bootstrap_ci_upper,degenerate_swaps,attempts,degenerate_rate,all_trials,all_mean_returned_hw,all_mean_returned_active_bytes,all_active_bytes_leq_14_successes,all_active_bytes_leq_14_probability,all_active_mask_successes,all_active_mask_probability,all_exact_successes,all_exact_probability,all_same_weight_successes,all_same_weight_probability,all_weight1_successes,all_weight1_probability,all_weight_leq_48_successes,all_weight_leq_48_probability,nondegenerate_trials,nondegenerate_mean_returned_hw,nondegenerate_mean_returned_active_bytes,nondegenerate_active_bytes_leq_14_successes,nondegenerate_active_bytes_leq_14_probability,nondegenerate_active_mask_successes,nondegenerate_active_mask_probability,nondegenerate_exact_successes,nondegenerate_exact_probability,nondegenerate_same_weight_successes,nondegenerate_same_weight_probability,nondegenerate_weight1_successes,nondegenerate_weight1_probability,nondegenerate_weight_leq_48_successes,nondegenerate_weight_leq_48_probability,degenerate_trials,active_bytes_leq_14_successes,active_bytes_leq_14_probability,active_bytes_leq_14_ideal_probability,active_bytes_leq_14_binomial_z,active_bytes_leq_14_exact_p,active_bytes_leq_14_ci_lower,active_bytes_leq_14_ci_upper,active_bytes_leq_14_key_t,active_bytes_leq_14_key_p,active_bytes_leq_14_between_key_sd,active_bytes_leq_14_key_ci_lower,active_bytes_leq_14_key_ci_upper,active_bytes_leq_14_bootstrap_ci_lower,active_bytes_leq_14_bootstrap_ci_upper,active_mask_successes,active_mask_probability,active_mask_ideal_probability,active_mask_binomial_z,active_mask_exact_p,active_mask_ci_lower,active_mask_ci_upper,active_mask_key_t,active_mask_key_p,active_mask_between_key_sd,active_mask_key_ci_lower,active_mask_key_ci_upper,active_mask_bootstrap_ci_lower,active_mask_bootstrap_ci_upper,active_mask_zero_upper,exact_successes,exact_probability,exact_ideal_probability,exact_binomial_z,exact_exact_p,exact_ci_lower,exact_ci_upper,exact_key_t,exact_key_p,exact_between_key_sd,exact_key_ci_lower,exact_key_ci_upper,exact_bootstrap_ci_lower,exact_bootstrap_ci_upper,exact_zero_upper,same_weight_successes,same_weight_probability,same_weight_ideal_probability,same_weight_binomial_z,same_weight_exact_p,same_weight_ci_lower,same_weight_ci_upper,same_weight_key_t,same_weight_key_p,same_weight_between_key_sd,same_weight_key_ci_lower,same_weight_key_ci_upper,same_weight_bootstrap_ci_lower,same_weight_bootstrap_ci_upper,same_weight_zero_upper,weight1_successes,weight1_probability,weight1_ideal_probability,weight1_binomial_z,weight1_exact_p,weight1_ci_lower,weight1_ci_upper,weight1_key_t,weight1_key_p,weight1_between_key_sd,weight1_key_ci_lower,weight1_key_ci_upper,weight1_bootstrap_ci_lower,weight1_bootstrap_ci_upper,weight1_zero_upper,weight_leq_48_successes,weight_leq_48_probability,weight_leq_48_ideal_probability,weight_leq_48_binomial_z,weight_leq_48_exact_p,weight_leq_48_ci_lower,weight_leq_48_ci_upper,weight_leq_48_key_t,weight_leq_48_key_p,weight_leq_48_between_key_sd,weight_leq_48_key_ci_lower,weight_leq_48_key_ci_upper,weight_leq_48_bootstrap_ci_lower,weight_leq_48_bootstrap_ci_upper,hw_distribution_chi_square,hw_distribution_df,hw_distribution_p,hw_distribution_merged_bins,active_distribution_chi_square,active_distribution_df,active_distribution_p,active_distribution_merged_bins,output_bits_min_p,output_bits_min_within_job_q,byte_activity_min_p,byte_activity_min_within_job_q,mean_hw_broad_p,mean_hw_bonferroni_p,mean_hw_bh_q,mean_active_broad_p,mean_active_bonferroni_p,mean_active_bh_q,weight_leq_48_broad_p,weight_leq_48_bonferroni_p,weight_leq_48_bh_q,active_bytes_leq_14_broad_p,active_bytes_leq_14_bonferroni_p,active_bytes_leq_14_bh_q,hw_distribution_broad_p,hw_distribution_bonferroni_p,hw_distribution_bh_q,active_distribution_broad_p,active_distribution_bonferroni_p,active_distribution_bh_q,output_bits_broad_p,output_bits_bonferroni_p,output_bits_bh_q,byte_activity_broad_p,byte_activity_bonferroni_p,byte_activity_bh_q,broad_tests_in_family,minimum_broad_bh_q,broad_flag_q_le_0_05,degenerate_mean_returned_hw,degenerate_mean_returned_active_bytes,degenerate_active_bytes_leq_14_successes,degenerate_active_bytes_leq_14_probability,degenerate_active_mask_successes,degenerate_active_mask_probability,degenerate_exact_successes,degenerate_exact_probability,degenerate_same_weight_successes,degenerate_same_weight_probability,degenerate_weight1_successes,degenerate_weight1_probability,degenerate_weight_leq_48_successes,degenerate_weight_leq_48_probability
calibration,feistel_null,16,bit_a019_d019_off+000,bit_positions,8,160000,'00001000000000000000000000000000,'00001000000000000000000000000000,"single bit 19 (byte 2, bit-in-byte 3, MSB-first)","single bit 19 (byte 2, bit-in-byte 3, offset +0)",,64.00506875000005,0.3584147497174137,0.26404798967504356,0.7993478307362591,0.05429539534211258,63.959676663545885,64.0504608364542,63.97339375000006,64.04178125000003,15.936825000000002,-1.0821155749911924,-1.068820581066308,0.320616466067099,0.0017862570603636694,15.935331651726132,15.938318348273876,15.935631250000029,15.937931250000021,0,160000,0.0,160000,64.00506875000005,15.936825000000002,311,0.00194375,0,0.0,0,0.0,0,0.0,0,0.0,503,0.00314375,160000,64.00506875000005,15.936825000000002,311,0.00194375,0,0.0,0,0.0,0,0.0,0,0.0,503,0.00314375,0,311,0.00194375,0.001765552991277432,1.697867307964583,0.08964773246505028,0.0017338788689508229,0.0021719834408992804,2.0770503021301514,0.07641720390337572,0.00024266010914740098,0.0017408810719078236,0.0021466189280921763,0.001775,0.0020875,0,0.0,7.493776486492083e-37,-3.4626640579743416e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,2.938735877055719e-39,-2.168404344971009e-17,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,503,0.00314375,0.0029626033033715747,1.3332080724886917,0.18216093497695582,0.0028753606566316735,0.003430384885633508,2.699371473341798,0.030666905981478802,0.00018980723303996009,0.002985067182101947,0.0033024328178980528,0.00301875,0.0032624999999999998,54.78332562659103,44,0.1277916513856754,45,3.2721952514662034,3,0.35153133434735884,4,0.032152946624722636,0.972968640268904,0.05187194823148242,0.2977938135770917,0.7993478307362591,1.0,1.0,0.320616466067099,1.0,0.7599797714183087,0.030666905981478802,1.0,0.46381935743567343,0.07641720390337572,1.0,0.48907010498160464,0.1277916513856754,1.0,0.584190406334516,0.35153133434735884,1.0,0.7666965934866902,0.972968640268904,1.0,1.0,0.2977938135770917,1.0,0.7415079980382296,64,0.46381935743567343,False,,,,,,,,,,,,,,
calibration,feistel_null,16,bit_a044_d044_off+000,bit_positions,8,160000,'00000000000800000000000000000000,'00000000000800000000000000000000,"single bit 44 (byte 5, bit-in-byte 4, MSB-first)","single bit 44 (byte 5, bit-in-byte 4, offset +0)",,64.01493749999993,1.0562407543925258,1.1160593453383145,0.3012376242030308,0.03785607848917189,63.98328902637213,64.04658597362773,63.990406249999786,64.0395999999998,15.93815625,1.052056809023803,0.6800284230101522,0.5183364732258662,0.00272952605774877,15.93587430910959,15.940438190890411,15.936481250000009,15.939987500000004,0,160000,0.0,160000,64.01493749999993,15.93815625,268,0.001675,0,0.0,0,0.0,0,0.0,0,0.0,468,0.002925,160000,64.01493749999993,15.93815625,268,0.001675,0,0.0,0,0.0,0,0.0,0,0.0,468,0.002925,0,268,0.001675,0.001765552991277432,-0.8627920559975273,0.4044242221453734,0.0014805857150889889,0.0018878127327094675,-0.682776711232374,0.5166997436977055,0.00037511902872859663,0.0013613926438814767,0.0019886073561185234,0.00143125,0.00190625,0,0.0,7.493776486492083e-37,-3.4626640579743416e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,2.938735877055719e-39,-2.168404344971009e-17,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,468,0.002925,0.0029626033033715747,-0.27675375008388475,0.800284211267946,0.0026663025425019585,0.0032019608507189443,-0.19191140369846987,0.8532600111747225,0.0005542047068934521,0.0024616732701714123,0.003388326729828588,0.00255625,0.00326875,44.12447315695219,44,0.46637607124151254,45,1.674055407354774,3,0.6427171923562209,4,0.0005451723270021576,0.06468810271983531,0.11333402266556593,1.0,0.3012376242030308,1.0,0.7415079980382296,0.5183364732258662,1.0,0.8506034432424471,0.8532600111747225,1.0,1.0,0.5166997436977055,1.0,0.8506034432424471,0.46637607124151254,1.0,0.8506034432424471,0.6427171923562209,1.0,0.9585843975775434,0.06468810271983531,1.0,0.46381935743567343,1.0,1.0,1.0,64,0.46381935743567343,False,,,,,,,,,,,,,,
calibration,feistel_null,16,bit_a068_d068_off+000,bit_positions,8,160000,'00000000000000000800000000000000,'00000000000000000800000000000000,"single bit 68 (byte 8, bit-in-byte 4, MSB-first)","single bit 68 (byte 8, bit-in-byte 4, offset +0)",,64.02102499999992,1.4866920074393044,2.6590406046777297,0.032512348982211364,0.022364337044330145,64.00232794633249,64.03972205366736,64.00684374999993,64.03551875000005,15.937218749999985,-0.45088148960481855,-0.3612706038787612,0.7285548639132744,0.0022019370530996945,15.935377884555482,15.939059615444489,15.935818749999957,15.938649999999996,0,160000,0.0,160000,64.02102499999992,15.937218749999985,288,0.0018,0,0.0,0,0.0,0,0.0,0,0.0,433,0.00270625,160000,64.02102499999992,15.937218749999985,288,0.0018,0,0.0,0,0.0,0,0.0,0,0.0,433,0.00270625,0,288,0.0018,0.001765552991277432,0.32821229933368673,0.7431960726094183,0.0015982523582073014,0.0020201285518403806,0.42378410795117394,0.6844414748454302,0.00022990681342044406,0.0016077930939552903,0.0019922069060447096,0.00165,0.00195,0,0.0,7.493776486492083e-37,-3.4626640579743416e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,2.938735877055719e-39,-2.168404344971009e-17,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,433,0.00270625,0.0029626033033715747,-1.886715572656461,0.059271194054920776,0.0024576174457408458,0.0029731649701353943,-1.7532822852006669,0.12300250869959989,0.0004135538486270992,0.0023605103303272583,0.0030519896696727415,0.00245,0.0029625,46.2225415423802,44,0.38060279659134355,45,0.5550739004456374,3,0.906635616432913,4,0.003701838944591806,0.2864624594575819,0.012935907611608323,0.20697452178573317,0.032512348982211364,1.0,0.46381935743567343,0.7285548639132744,1.0,0.9714064852176992,0.12300250869959989,1.0,0.584190406334516,0.6844414748454302,1.0,0.9714064852176992,0.38060279659134355,1.0,0.7666965934866902,0.906635616432913,1.0,1.0,0.2864624594575819,1.0,0.7415079980382296,0.20697452178573317,1.0,0.6697881683515202,64,0.46381935743567343,False,,,,,,,,,,,,,,
calibration,feistel_null,16,bit_a093_d093_off+000,bit_positions,8,160000,'00000000000000000000000400000000,'00000000000000000000000400000000,"single bit 93 (byte 11, bit-in-byte 5, MSB-first)","single bit 93 (byte 11, bit-in-byte 5, offset +0)",,64.01279374999997,0.9046547381785408,0.9299466856505414,0.3833482967433451,0.0389121119365972,63.980262410316165,64.04532508968374,63.9883812499999,64.03712499999996,15.937637500000024,0.22043095050061529,0.1715790372907596,0.8686232524875698,0.0022666447828456463,15.935742537539662,15.939532462460386,15.936068750000004,15.93901250000004,0,160000,0.0,160000,64.01279374999997,15.937637500000024,261,0.00163125,0,0.0,0,0.0,0,0.0,0,0.0,471,0.00294375,160000,64.01279374999997,15.937637500000024,261,0.00163125,0,0.0,0,0.0,0,0.0,0,0.0,471,0.00294375,0,261,0.00163125,0.001765552991277432,-1.2796435803634523,0.21097855644946445,0.0014394670596299972,0.0018414378730041338,-1.4362174201907478,0.19408513155308468,0.00026449075058091755,0.001410130198936807,0.0018523698010631928,0.0014562499999999999,0.00179375,0,0.0,7.493776486492083e-37,-3.4626640579743416e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,2.938735877055719e-39,-2.168404344971009e-17,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,471,0.00294375,0.0029626033033715747,-0.13875702243480678,0.9084534870068408,0.0026842077831479116,0.0032215540371551303,-0.12110485216873366,0.9070110174782192,0.00044032252789452935,0.0025756311544152914,0.003311868845584709,0.002675,0.0032312499999999997,43.14795024328435,44,0.5080437452758738,45,1.7981958810814893,3,0.615327610978839,4,0.004008260488953276,0.36709686559901494,0.03198683977615851,0.5117894364185361,0.3833482967433451,1.0,0.7666965934866902,0.8686232524875698,1.0,1.0,0.9070110174782192,1.0,1.0,0.19408513155308468,1.0,0.6697881683515202,0.5080437452758738,1.0,0.8506034432424471,0.615327610978839,1.0,0.9585843975775434,0.36709686559901494,1.0,0.7666965934866902,0.5117894364185361,1.0,0.8506034432424471,64,0.6697881683515202,False,,,,,,,,,,,,,,
calibration,feistel_null,16,bit_a118_d118_off+000,bit_positions,8,160000,'00000000000000000000000000000200,'00000000000000000000000000000200,"single bit 118 (byte 14, bit-in-byte 6, MSB-first)","single bit 118 (byte 14, bit-in-byte 6, offset +0)",,64.00593125,0.4194027095915025,0.3659080132507103,0.7252416082091883,0.04584788464899118,63.96760145922098,64.04426104077902,63.975143750000015,64.034225,15.9376375,0.22043095046074695,0.15648047166598722,0.8800717343153838,0.0024853499322303766,15.935559695459084,15.939715304540915,15.936075000000011,15.939256249999982,0,160000,0.0,160000,64.00593125,15.9376375,297,0.00185625,0,0.0,0,0.0,0,0.0,0,0.0,444,0.002775,160000,64.00593125,15.9376375,297,0.00185625,0,0.0,0,0.0,0,0.0,0,0.0,444,0.002775,0,297,0.00185625,0.001765552991277432,0.8641642592327331,0.38772895449790273,0.0016512860695010725,0.0020795873786375696,0.4826841624834292,0.644048892122412,0.0005314652925101104,0.0014119338963414936,0.0023005661036585067,0.0015375,0.0022125,0,0.0,7.493776486492083e-37,-3.4626640579743416e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,2.938735877055719e-39,-2.168404344971009e-17,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,444,0.002775,0.0029626033033715747,-1.3807275712765086,0.17470704952202415,0.002523161382955815,0.0030451149142910147,-1.3900627607540637,0.20710919434690897,0.0003817254061682112,0.0024558695741257763,0.003094130425874224,0.00255625,0.0030375000000000003,46.40882854394061,44,0.3733226409650259,45,1.555052143075229,3,0.6696238282150883,4,0.0007314308375616489,0.09362314720789106,0.06522564248713436,0.7075499873180568,0.7252416082091883,1.0,0.9714064852176992,0.8800717343153838,1.0,1.0,0.20710919434690897,1.0,0.6697881683515202,0.644048892122412,1.0,0.9585843975775434,0.3733226409650259,1.0,0.7666965934866902,0.6696238282150883,1.0,0.9714064852176992,0.09362314720789106,1.0,0.499323451775419,0.7075499873180568,1.0,0.9714064852176992,64,0.499323451775419,False,,,,,,,,,,,,,,
calibration,feistel_null,16,bytepos_ab15_db15_a07_d10_off+00,byte_positions,8,160000,'00000000000000000000000000000007,'00000000000000000000000000000010,"byte 15, value 0x07","byte 15, value 0x10, byte offset +0",,64.00009374999992,0.0066291260679404,0.004836609292338964,0.9962759101365437,0.054824573723089236,63.954259259347985,64.04592824065185,63.96563749999998,64.03694999999986,15.938131250000021,1.0119784544271957,1.3825242966928946,0.20930880260985008,0.001291438151807676,15.937051580686116,15.939210919313922,15.937375000000022,15.939043749999994,0,160000,0.0,160000,64.00009374999992,15.938131250000021,256,0.0016,0,0.0,0,0.0,0,0.0,0,0.0,447,0.00279375,160000,64.00009374999992,15.938131250000021,256,0.0016,0,0.0,0,0.0,0,0.0,0,0.0,447,0.00279375,0,256,0.0016,0.001765552991277432,-1.5773946691962557,0.12140347370754019,0.0014101183738791053,0.0018082913121207117,-2.920080291486202,0.022337465937457883,0.0001603567451474546,0.0014659384061322845,0.0017340615938677157,0.0015125,0.00171875,0,0.0,7.493776486492083e-37,-3.4626640579743416e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,2.938735877055719e-39,-2.168404344971009e-17,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,1.003213898765773e-33,-1.266942081559073e-14,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,447,0.00279375,0.0029626033033715747,-1.2427308436274305,0.22278131683330243,0.002541043971911992,0.00306473067977126,-1.1954751169797755,0.2708247660130726,0.00039949745216423386,0.0024597617718529357,0.003127738228147064,0.0025125,0.003025,35.188380699169144,44,0.8259170664653478,45,6.542976328596885,3,0.08798294536343997,4,0.006004979278330845,0.40065277585590947,0.054361354367768344,0.4099026768153534,0.9962759101365437,1.0,1.0,0.20930880260985008,1.0,0.6697881683515202,0.2708247660130726,1.0,0.7415079980382296,0.022337465937457883,1.0,0.46381935743567343,0.8259170664653478,1.0,1.0,0.08798294536343997,1.0,0.499323451775419,0.40065277585590947,1.0,0.7715815092994888,0.4099026768153534,1.0,0.7715815092994888,64,0.46381935743567343,False,,,,,,,,,,,,,,
calibration,feistel_null,16,value_b00_a07_d10,byte_values,8,160000,'07000000000000000000000000000000,'10000000000000000000000000000000,"byte 0, value 0x07, weight 3","byte 0, value 0x10, weight 1",2,63.98147499999997,-1.3099153121503648,-1.1956219343398875,0.2707710038005491,0.043823729710130474,63.94483744509845,64.01811255490148,63.95457499999994,64.00943124999999,15.9374,-0.16031341851742464,-0.12721097660206168,0.9023506021214516,0.0022234143627696996,15.93554117907527,15.939258820924726,15.936024999999994,15.938868750000042,0,160000,0.0,160000,63.98147499999997,15.9374,303,0.00189375,0,0.0,0,0.0,0,0.0,0,0.0,497,0.00310625,160000,63.98147499999997,15.9374,303,0.00189375,0,0.0,0,0.0,0,0.0,0,0.0,497,0.00310625,0,303,0.00189375,0.001765552991277432,1.2214655658320972,0.22204625016117424,0.0016866690410401958,0.002119199566488097,1.6520993945268378,0.1424953985898535,0.0002194758366133795,0.0017102636087990306,0.0020772363912009693,0.00174375,0.00203125,0,0.0,7.493776486492083e-37,-3.4626640579743416e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,2.938735877055719e-39,-2.168404344971009e-17,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,1.003213898765773e-33,-1.266942081559073e-14,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,497,0.00310625,0.0029626033033715747,1.0572146171905357,0.28998850786121155,0.0028394973717958674,0.003391251156376403,2.184307588716001,0.06522459713939158,0.00018600595228571127,0.002950745132341488,0.0032617548676585123,0.00298125,0.003225,60.8411606250141,44,0.04687822332433759,45,3.9865999827377303,3,0.2629147299432855,4,0.007989615442806691,0.9854845518213579,0.037121714807022324,0.5452928615849209,0.2707710038005491,1.0,0.7415079980382296,0.9023506021214516,1.0,1.0,0.06522459713939158,1.0,0.46381935743567343,0.1424953985898535,1.0,0.6079803673167082,0.04687822332433759,1.0,0.46381935743567343,0.2629147299432855,1.0,0.7415079980382296,0.9854845518213579,1.0,1.0,0.5452928615849209,1.0,0.8724685785358733,64,0.46381935743567343,False,,,,,,,,,,,,,,
calibration,feistel_null,16,value_b00_a0F_dF0,byte_values,8,160000,'0F000000000000000000000000000000,'F0000000000000000000000000000000,"byte 0, value 0x0F, weight 4","byte 0, value 0xF0, weight 4",,64.04098125000009,2.8978119776562568,2.6642705708721706,0.03226664139778521,0.043506271612776024,64.00460909670971,64.07735340329049,64.01084999999969,64.0681125000002,15.937793750000003,0.4709206669002744,0.32550318562811487,0.7543138072756933,0.002552511018589288,15.935659797385771,15.939927702614234,15.936037499999998,15.939312500000018,0,160000,0.0,160000,64.04098125000009,15.937793750000003,280,0.00175,0,0.0,0,0.0,0,0.0,0,0.0,442,0.0027625,160000,64.04098125000009,15.937793750000003,280,0.00175,0,0.0,0,0.0,0,0.0,0,0.0,442,0.0027625,0,280,0.00175,0.001765552991277432,-0.1481894427987989,0.9288025495781531,0.0015511539780738207,0.0019672337809433244,-0.1478128181499622,0.8866581002388311,0.00029760952365713795,0.0015011922117463801,0.00199880778825362,0.0015625,0.0019375,0,0.0,7.493776486492083e-37,-3.4626640579743416e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,2.938735877055719e-39,-2.168404344971009e-17,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.135043433643041e-32,-7.082421544802926e-14,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,0,0.0,3.76158192263132e-37,-2.4532694666933986e-16,1.0,0.0,2.3055230812293166e-05,,0.0,0.0,0.0,0.0,0.0,0.0,1.8723151429367313e-05,442,0.0027625,0.0029626033033715747,-1.4727253897092272,0.14725923836465482,0.002511241299576659,0.003032036100132197,-2.235352616868954,0.060491232554359606,0.00025319388392522997,0.0025508246158098234,0.002974175384190177,0.0025875,0.00291875,53.40596529137727,44,0.15649700684726456,45,0.22222749493213828,3,0.9739236819018924,4,0.0003743703298678382,0.04791940222308329,0.3671614830414377,0.968026463428358,0.03226664139778521,1.0,0.46381935743567343,0.7543138072756933,1.0,0.9852261972580484,0.060491232554359606,1.0,0.46381935743567343,0.8866581002388311,1.0,1.0,0.15649700684726456,1.0,0.6259880273890582,0.9739236819018924,1.0,1.0,0.04791940222308329,1.0,0.46381935743567343,0.968026463428358,1.0,1.0,64,0.46381935743567343,False,,,,,,,,,,,,,,
calibration,hespn,4,bit_a019_d019_off+000,bit_positions,8,159998,'00001000000000000000000000000000,'00001000000000000000000000000000,"single bit 19 (byte 2, bit-in-byte 3, MSB-first)","single bit 19 (byte 2, bit-in-byte 3, offset +0)",,20.01508768859608,-3110.1835376995873,-475.53277513516645,4.8025311521574526e-17,0.2616183822567291,19.796370562850814,20.233807444949907,19.851082753900386,20.177121757800702,5.784172302153787,-16277.044993246778,-397.8609062724694,1.6733877293334821e-16,0.0721808704025322,5.723827921340964,5.844517356936883,5.735953889138933,5.829541389138914,2,160000,1.25e-05,160000,20.014850000000006,5.784112500000008,160000,1.0,5235,0.03271875,2948,0.018425,3056,0.0191,3056,0.0191,159999,0.99999375,159998,20.01508768859608,5.784172302153787,159998,1.0,5233,0.03270665883323542,2946,0.018412730159126988,3054,0.01908773859673246,3054,0.01908773859673246,159997,0.9999937499218741,2,159998,1.0,0.001765552991277432,9511.153146967808,0.0,0.999976944480997,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,5233,0.03270665883323542,7.493776486492083e-37,1.511273579804894e+19,0.0,0.03184046791932793,0.033589836228130394,13.327063704732577,3.136063580390219e-06,0.006941397512613944,0.026903521496610554,0.03850982858839794,0.0279821000850085,0.0370446000850085,,2946,0.018412730159126988,2.938735877055719e-39,1.3586111923751964e+20,0.0,0.01775960173665256,0.01908339131912177,17.12254078929113,5.68734311701777e-07,0.0030415458308948005,0.015869908446715868,0.02095550034416322,0.016437704395439543,0.020375,,3054,0.01908773859673246,3.76158192263132e-37,1.244877144211663e+19,0.0,0.018422862376453752,0.019770121072756296,17.1439883153633,5.638747996932489e-07,0.003149105025204671,0.01645500046133432,0.021720435832295045,0.017113372587258726,0.0211625,,3054,0.01908773859673246,3.76158192263132e-37,1.244877144211663e+19,0.0,0.018422862376453752,0.019770121072756296,17.1439883153633,5.638747996932489e-07,0.003149105025204671,0.01645500046133432,0.021720435832295045,0.01713125,0.0211625,,159997,0.9999937499218741,0.0029626033033715747,7337.929369381422,0.0,0.9999651772910164,0.9999998417617346,159524.98347147813,1.004556210322552e-34,1.767766952966174e-05,0.9999789710984276,1.0000085289015725,0.99998125,1.0,2550163914.312195,44,0.0,45,4979408009.132561,3,0.0,4,0.0,0.0,0.0,0.0,4.8025311521574526e-17,3.0736199373807696e-15,5.122699895634616e-17,1.6733877293334821e-16,1.0709681467734286e-14,1.6999494393229025e-16,1.004556210322552e-34,6.429159746064333e-33,1.26061955805183e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,True,1.0,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0
