phase,rounds,job_id,panel,alpha_hex_text,delta_hex_text,alpha_description,delta_description,controls_present,hespn_present,hespn_keys_completed,hespn_trials,hespn_mean_returned_hw,hespn_mean_hw_theoretical_z,hespn_mean_returned_active_bytes,hespn_mean_active_theoretical_z,hespn_exact_successes,hespn_exact_probability,hespn_weight_leq_48_probability,hespn_weight_leq_48_binomial_z,hespn_active_bytes_leq_14_probability,hespn_active_bytes_leq_14_binomial_z,hespn_hw_distribution_p,hespn_active_distribution_p,hespn_output_bits_min_within_job_q,hespn_byte_activity_min_within_job_q,hespn_minimum_broad_bh_q,hespn_broad_flag_q_le_0_05,hespn_degenerate_rate,feistel_null_present,feistel_null_keys_completed,feistel_null_trials,feistel_null_mean_returned_hw,feistel_null_mean_hw_theoretical_z,feistel_null_mean_returned_active_bytes,feistel_null_mean_active_theoretical_z,feistel_null_exact_successes,feistel_null_exact_probability,feistel_null_weight_leq_48_probability,feistel_null_weight_leq_48_binomial_z,feistel_null_active_bytes_leq_14_probability,feistel_null_active_bytes_leq_14_binomial_z,feistel_null_hw_distribution_p,feistel_null_active_distribution_p,feistel_null_output_bits_min_within_job_q,feistel_null_byte_activity_min_within_job_q,feistel_null_minimum_broad_bh_q,feistel_null_broad_flag_q_le_0_05,feistel_null_degenerate_rate,spn_null_present,spn_null_keys_completed,spn_null_trials,spn_null_mean_returned_hw,spn_null_mean_hw_theoretical_z,spn_null_mean_returned_active_bytes,spn_null_mean_active_theoretical_z,spn_null_exact_successes,spn_null_exact_probability,spn_null_weight_leq_48_probability,spn_null_weight_leq_48_binomial_z,spn_null_active_bytes_leq_14_probability,spn_null_active_bytes_leq_14_binomial_z,spn_null_hw_distribution_p,spn_null_active_distribution_p,spn_null_output_bits_min_within_job_q,spn_null_byte_activity_min_within_job_q,spn_null_minimum_broad_bh_q,spn_null_broad_flag_q_le_0_05,spn_null_degenerate_rate,spn_minus_hespn_mean_returned_hw,spn_minus_hespn_mean_hw_theoretical_z,spn_minus_hespn_mean_returned_active_bytes,spn_minus_hespn_mean_active_theoretical_z,spn_minus_hespn_exact_probability,spn_minus_hespn_weight_leq_48_probability,spn_minus_hespn_active_bytes_leq_14_probability,spn_minus_hespn_degenerate_rate,feistel_minus_hespn_mean_returned_hw,feistel_minus_hespn_mean_hw_theoretical_z,feistel_minus_hespn_mean_returned_active_bytes,feistel_minus_hespn_mean_active_theoretical_z,feistel_minus_hespn_exact_probability,feistel_minus_hespn_weight_leq_48_probability,feistel_minus_hespn_active_bytes_leq_14_probability,feistel_minus_hespn_degenerate_rate
calibration,6,bit_a068_d068_off+000,bit_positions,'00000000000000000800000000000000,'00000000000000000800000000000000,"single bit 68 (byte 8, bit-in-byte 4, MSB-first)","single bit 68 (byte 8, bit-in-byte 4, offset +0)",hespn;spn_null,True,8,160000,26.65406875000001,-2640.756123660159,7.757918750000004,-13112.966322315846,31051,0.19406875,0.82348125,6038.8740383565155,0.9152,8703.235237575582,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.01683750000011,1.1905910428304687,15.937881250000004,0.6111949081051568,0,0.0,0.00279375,-1.2427308436274305,0.00163125,-1.2796435803634523,0.9134255670805488,0.6389518317576541,0.9161337176604403,0.8434672311709667,0.8889764615758666,False,0.0,37.3627687500001,2641.9467147029895,8.179962499999998,13113.577517223952,-0.19406875,-0.8206875,-0.91356875,0.0,,,,,,,,
calibration,6,bit_a093_d093_off+000,bit_positions,'00000000000000000000000400000000,'00000000000000000000000400000000,"single bit 93 (byte 11, bit-in-byte 5, MSB-first)","single bit 93 (byte 11, bit-in-byte 5, offset +0)",hespn;spn_null,True,8,160000,36.95404374999989,-1912.4379068049766,10.52631874999998,-8674.84964406916,596,0.003725,0.85715,6286.670162305043,0.9786125,9307.431747035107,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.98911249999987,-0.7698625080260815,15.937581250000015,0.13025465256996926,0,0.0,0.00289375,-0.5067482961656814,0.00169375,-0.6841414026978452,0.48766358950708266,0.8726765250945991,0.5591650425898425,0.9211825484711446,0.8889764615758666,False,0.0,27.03506874999998,1911.6680442969505,5.411262500000035,8674.97989872173,-0.003725,-0.8542562499999999,-0.97691875,0.0,,,,,,,,
calibration,6,bit_a118_d118_off+000,bit_positions,'00000000000000000000000000000200,'00000000000000000000000000000200,"single bit 118 (byte 14, bit-in-byte 6, MSB-first)","single bit 118 (byte 14, bit-in-byte 6, offset +0)",hespn;spn_null,True,8,160000,25.81118124999994,-2700.3572703629015,7.21217499999999,-13987.866784288099,14862,0.0928875,0.9373625,6877.020163187799,1.0,9511.212592232278,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.00878749999991,0.621370083961426,15.937643750000012,0.23045053913837613,0,0.0,0.00305,0.6432244342433017,0.00183125,0.6259633881664902,0.20277573905214458,0.8909207815235101,0.25835322028447805,0.8358974206619325,0.8889764615758666,False,0.0,38.19760624999997,2700.9786404468628,8.725468750000022,13988.097234827237,-0.0928875,-0.9343125,-0.99816875,0.0,,,,,,,,
calibration,6,bytepos_ab15_db15_a07_d10_off+00,byte_positions,'00000000000000000000000000000007,'00000000000000000000000000000010,"byte 15, value 0x07","byte 15, value 0x10, byte offset +0",hespn;spn_null,True,8,160000,34.927993750000105,-2055.701276207262,9.668356249999995,-10050.2786574199,1848,0.01155,0.79884375,5857.546338225627,0.9107,8660.359080783657,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.0041187499999,0.29123960549442285,15.936962500000021,-0.8616846244991204,0,0.0,0.00313125,1.2412102540559729,0.00184375,0.7450638236996117,0.28639997039519705,0.5090407745903973,0.9572764572950743,0.9520651830367521,0.8889764615758666,False,0.0,29.0761249999998,2055.992515812756,6.268606250000026,10049.416972795401,-0.01155,-0.7957124999999999,-0.9088562499999999,0.0,,,,,,,,
calibration,6,value_b00_a07_d10,byte_values,'07000000000000000000000000000000,'10000000000000000000000000000000,"byte 0, value 0x07, weight 3","byte 0, value 0x10, weight 1",hespn;spn_null,True,8,160000,44.58479374999998,-1372.8623997510454,12.07380625000001,-6194.019531683499,1126,0.0070375,0.5512625,4035.391547437985,0.77055,7325.0049975863,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.00548125000014,0.387582904448105,15.936687500000017,-1.3025465254291575,0,0.0,0.0027125,-1.8407166634401018,0.0018,0.32821229933368673,0.4398386342897154,0.6139347015495222,0.6804039763109061,0.21744541747107338,0.8889764615758666,False,0.0,19.420687500000163,1373.2499826554936,3.862881250000008,6192.716985158069,-0.0070375,-0.54855,-0.7687499999999999,0.0,,,,,,,,
calibration,6,value_b00_a0F_dF0,byte_values,'0F000000000000000000000000000000,'F0000000000000000000000000000000,"byte 0, value 0x0F, weight 4","byte 0, value 0xF0, weight 4",hespn;spn_null,True,8,160000,44.992506249999984,-1344.0327723985931,12.071637500000016,-6197.496328947594,1098,0.0068625,0.5362,3924.5341762265593,0.76935625,7313.630905992887,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.01233749999996,0.8723929912859592,15.93654375000001,-1.532997064561838,0,0.0,0.00306875,0.7812211618923797,0.00171875,-0.4459405316316024,0.27606583015554015,0.31708054458828105,0.5212468439089559,0.36750971105058317,0.8889764615758666,False,0.0,19.019831249999974,1344.9051653898791,3.8649062499999935,6195.963331883032,-0.0068625,-0.5331312500000001,-0.7676375,0.0,,,,,,,,
calibration,8,bit_a019_d019_off+000,bit_positions,'00001000000000000000000000000000,'00001000000000000000000000000000,"single bit 19 (byte 2, bit-in-byte 3, MSB-first)","single bit 19 (byte 2, bit-in-byte 3, offset +0)",hespn;spn_null,True,8,159999,59.00048750304689,-353.51781417389543,15.029250182813621,-1456.0417804612441,282,0.0017625110156938482,0.10198813742585891,728.8083711354503,0.1649072806705042,1554.4152080474482,0.0,0.0,0.0,0.0,0.0,True,6.25e-06,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.97786875000007,-1.5649156951085277,15.936881249999988,-0.991939277097567,0,0.0,0.003,0.27523316051242713,0.001625,-1.339193798130013,0.0793415037764597,0.25341628555363027,0.25835322028447805,0.5452928615849209,0.9245657754140103,False,0.0,4.977381246953179,351.9528984787869,0.907631067186367,1455.0498411841465,-0.0017625110156938482,-0.09898813742585891,-0.1632822806705042,-6.25e-06,,,,,,,,
calibration,8,bit_a044_d044_off+000,bit_positions,'00000000000800000000000000000000,'00000000000800000000000000000000,"single bit 44 (byte 5, bit-in-byte 4, MSB-first)","single bit 44 (byte 5, bit-in-byte 4, offset +0)",hespn;spn_null,True,8,160000,37.93051249999994,-1843.3911393307976,10.261949999999997,-9098.668224686904,31571,0.19731875,0.55936875,4095.052132691603,0.63130625,5998.285695965094,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.98156249999992,-1.3037281278185453,15.937412500000029,-0.1402742411564708,0,0.0,0.00310625,1.0572146171905357,0.00166875,-0.9223422737640881,0.23998451085727196,0.7829871803588361,0.35416502716512227,0.4590091645261891,0.9874963832434306,False,0.0,26.051049999999975,1842.087411202979,5.675462500000032,9098.527950445749,-0.19731875,-0.5562625,-0.6296375,0.0,,,,,,,,
calibration,8,bit_a068_d068_off+000,bit_positions,'00000000000000000800000000000000,'00000000000000000800000000000000,"single bit 68 (byte 8, bit-in-byte 4, MSB-first)","single bit 68 (byte 8, bit-in-byte 4, offset +0)",hespn;spn_null,True,8,160000,58.19545625000013,-410.4432247318902,14.903124999999976,-1658.241922793514,543,0.00339375,0.11541875,827.6576132351677,0.20006875,1889.4397705079389,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.9955687499999,-0.3133366924205504,15.937437499999985,-0.10019588659688425,0,0.0,0.00255625,-2.9906893938490846,0.00165,-1.1009929270637702,0.030889040642551685,0.6917204712658347,0.8153281038842334,0.629440774757215,0.30952341268947414,False,0.0,5.80011249999977,410.1298880394697,1.0343125000000093,1658.1417269069173,-0.00339375,-0.1128625,-0.19841874999999998,0.0,,,,,,,,
calibration,8,bit_a093_d093_off+000,bit_positions,'00000000000000000000000400000000,'00000000000000000000000400000000,"single bit 93 (byte 11, bit-in-byte 5, MSB-first)","single bit 93 (byte 11, bit-in-byte 5, offset +0)",hespn;spn_null,True,8,160000,56.594831250000055,-523.624503895567,14.631987499999989,-2092.9117179271893,45,0.00028125,0.19809375,1436.1311843491687,0.32170625,3048.4061086807433,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.99974999999999,-0.017677669530250524,15.936981250000006,-0.831625858551665,0,0.0,0.0028875,-0.5527472053820407,0.00171875,-0.4459405316316024,0.9378760530278311,0.7349482421836873,0.28200086255059104,0.9066721813245274,0.9874963832434306,False,0.0,7.404918749999936,523.6068262260368,1.3049937500000173,2092.0800920686374,-0.00028125,-0.19520625000000003,-0.31998750000000004,0.0,,,,,,,,
calibration,8,bit_a118_d118_off+000,bit_positions,'00000000000000000000000000000200,'00000000000000000000000000000200,"single bit 118 (byte 14, bit-in-byte 6, MSB-first)","single bit 118 (byte 14, bit-in-byte 6, offset +0)",hespn;spn_null,True,8,160000,55.32026249999998,-613.7501245169187,14.386262500000033,-2486.8418655799783,309,0.00193125,0.172275,1246.1096903763885,0.34538125,3273.982333580475,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.99928749999999,-0.050381358160460354,15.937743750000031,0.3907639576871259,0,0.0,0.00288125,-0.5987461145984,0.00176875,0.030461210500883226,0.3903477572918552,0.5479536375520655,0.5345127081570634,0.8561079118913723,0.9874963832434306,False,0.0,8.67902500000001,613.6997431587582,1.5514812499999984,2487.2326295376656,-0.00193125,-0.16939375,-0.3436125,0.0,,,,,,,,
calibration,8,bytepos_ab15_db15_a07_d10_off+00,byte_positions,'00000000000000000000000000000007,'00000000000000000000000000000010,"byte 15, value 0x07","byte 15, value 0x10, byte offset +0",hespn;spn_null,True,8,160000,57.12310000000002,-486.2702623541753,14.714243750000017,-1961.0439116075968,329,0.00205625,0.13315625,958.2025175911954,0.2650125,2508.226083320271,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.98822499999989,-0.8326182348547025,15.9379375,0.7013712060158686,0,0.0,0.0030375,0.5512266158105831,0.0017625,-0.029089007265677477,0.43601225015865946,0.8732303908324568,0.290475176473795,0.6740537930573284,0.9874963832434306,False,0.0,6.865124999999871,485.4376441193206,1.223693749999983,1961.7452828136127,-0.00205625,-0.13011875,-0.26325,0.0,,,,,,,,
calibration,8,value_b00_a07_d10,byte_values,'07000000000000000000000000000000,'10000000000000000000000000000000,"byte 0, value 0x07, weight 3","byte 0, value 0x10, weight 1",hespn;spn_null,True,8,160000,61.18600624999994,-198.97940628416038,15.48005,-733.3537330096676,23,0.00014375,0.05491875,382.3881720208093,0.10975,1028.8795735633703,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.00225625000013,0.15954096751440483,15.938506250000017,1.6131537738632666,0,0.0,0.00276875,-1.4267264804928679,0.0017875,0.20911186380056535,0.6396361496940126,0.2697592030450194,0.8004483955413663,0.02464048616228314,0.658966200374436,False,0.0,2.8162500000001884,199.13894725167478,0.4584562500000171,734.9668867835309,-0.00014375,-0.05215,-0.1079625,0.0,,,,,,,,
calibration,8,value_b00_a0F_dF0,byte_values,'0F000000000000000000000000000000,'F0000000000000000000000000000000,"byte 0, value 0x0F, weight 4","byte 0, value 0xF0, weight 4",hespn;spn_null,True,8,160000,61.22445624999986,-196.2605807105038,15.486712499999985,-722.6728515009436,22,0.0001375,0.053875,374.7063541816773,0.10935625,1025.1279098440768,0.0,0.0,0.0,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,64.00378124999996,0.2673747516333577,15.937550000000009,0.08015670927295102,0,0.0,0.00296875,0.045238614430630514,0.00181875,0.5068629526333689,0.7914291388202159,0.9521665389811605,0.7763950722486723,0.40131643071598544,0.9874963832434306,False,0.0,2.7793250000000995,196.52795546213716,0.45083750000002354,722.7530082102165,-0.0001375,-0.05090625,-0.10753750000000001,0.0,,,,,,,,
calibration,10,bit_a019_d019_off+000,bit_positions,'00001000000000000000000000000000,'00001000000000000000000000000000,"single bit 19 (byte 2, bit-in-byte 3, MSB-first)","single bit 19 (byte 2, bit-in-byte 3, offset +0)",hespn;spn_null,True,8,160000,63.52178749999986,-33.814730159827086,15.858681249999986,-126.3570325580198,12,7.5e-05,0.008875,43.514207823890196,0.01431875,119.60729848575478,0.0,0.0,1.0360624672875139e-13,0.0,0.0,True,0.0,False,,,,,,,,,,,,,,,,,,,,True,8,160000,63.986193750000034,-0.976249299773292,15.936718750000006,-1.2524485821606166,0,0.0,0.00276875,-1.4267264804928679,0.0018875,1.1619153480655366,0.8477772965042315,0.5205328815359416,0.36709686559901494,0.37643845056258324,0.8170965104798179,False,0.0,0.46440625000017377,32.83848086005379,0.07803750000002019,125.10458397585919,-7.5e-05,-0.006106249999999999,-0.01243125,0.0,,,,,,,,
